Index,Height(Inches),Weight(Pounds),Weight(Kilograms)
702,67.27626,140.1991,63.59389458405152
703,68.48853,145.2503,65.88510387371859
704,67.02188,119.4855,54.19826725936678
705,65.77613,123.512,56.02467567812755
706,65.96579,110.6754,50.20203211466932
707,68.18868,111.4951,50.57384559557289
708,72.08595,139.4849,63.26993558922253
709,66.85358,133.088,60.368320783815655
710,69.10929,133.5196,60.564093259548216
711,64.5909,112.7698,51.152045722580056
712,67.03849,124.7975,56.60777465299827
713,68.99156,123.4224,55.98403338474099
714,70.59872,142.0921,64.45255375124738
715,70.08988,116.2814,52.74489703347546
716,65.6844,131.1256,59.47818198312618
717,67.0982,131.2493,59.534291935044905
718,66.03932,127.2422,57.71668329855756
719,69.26423,122.4523,55.54399891136713
720,66.61351,115.2431,52.273927243037285
721,68.11738,126.9532,57.58559375850494
722,69.73059,143.4439,65.06572620883607
723,64.02042,125.377,56.87063412864011
724,66.23753,109.0095,49.44638483171551
725,72.46761,139.2411,63.15934863467295
726,66.21938,102.182,46.34945114760047
727,71.2978,144.3898,65.49478363421936
728,63.1255,83.08527,37.68723124376304
729,70.93034,145.3938,65.9501950467205
730,68.25489,134.9267,61.20234963258641
731,64.78014,134.678,61.08954005261725
732,65.42982,111.4963,50.574389912002175
733,68.91361,119.7951,54.338700898122106
734,64.96937,95.70426,43.411167558740814
735,66.15237,117.159,53.14297378209199
736,65.98386,127.2356,57.7136895581965
737,69.2435,144.9205,65.7355075750703
738,68.31982,122.8464,55.72276149868457
739,70.11607,134.19,60.868184704708334
740,68.63521,124.9776,56.68946747709335
741,67.74289,135.8441,61.6184795427742
742,64.58641,120.8222,54.80459040188696
743,64.66165,125.0174,56.707520638664604
744,65.90771,133.5474,60.57670325682664
745,65.77649,124.5583,56.49927424476096
746,67.1506,135.9691,61.67517917082464
747,72.24339,143.5738,65.12464846230608
748,68.73199,130.5725,59.2272974689286
749,67.57019,127.192,57.6939127279325
750,70.36234,141.2372,64.06477365508482
751,63.62233,107.4236,48.72702531071396
752,66.20711,122.3234,55.48553025492153
753,66.22114,111.6055,50.623922707067045
754,70.0722,137.8915,62.547174090537965
755,69.6563,142.8742,64.80731198403338
756,66.25043,114.4349,51.90733012791436
757,68.0704,128.2736,58.18452326952735
758,67.14808,134.5725,61.04168556654268
759,68.76609,140.1034,63.5504853488161
760,68.12075,121.977,55.32840424566815
761,65.72987,111.4248,50.54195772475733
762,69.17439,135.0756,61.269890229520094
763,70.36351,132.9826,60.32051165744352
764,70.78557,117.7566,53.414043363875535
765,70.88083,134.9877,61.23001905107502
766,66.62148,151.6121,68.7707974235689
767,69.9829,128.9287,58.48167468021409
768,66.92866,120.1575,54.50308445976594
769,71.45806,125.6007,56.972103782999184
770,69.66344,127.8292,57.98294475188243
771,69.30943,136.1354,61.75061235598295
772,66.59775,116.2841,52.74612174544134
773,64.20209,127.0777,57.64206658804318
774,68.23051,125.7165,57.0246303184251
775,70.09021,121.0749,54.91921436995373
776,70.9755,122.7382,55.67368230064411
777,64.93134,119.4545,54.18420575161026
778,66.90106,132.9048,60.285221808944925
779,69.19803,132.8687,60.26884695636396
780,68.4149,124.3486,56.40415494874354
781,66.3163,132.2198,59.97450784722852
782,72.13467,142.804,64.77546947292025
783,65.74613,129.605,58.78844234781819
784,69.96677,128.5326,58.30200489884786
785,65.11417,112.9919,51.25278962170008
786,67.43294,122.0795,55.37489794066951
787,66.39785,118.396,53.70407330127914
788,67.18769,130.1299,59.0265354259276
789,67.68597,111.6824,50.65880431824367
790,67.77469,142.2452,64.52199945568357
791,63.62937,122.6049,55.61321781729112
792,66.447,122.8198,55.71069581783543
793,71.9233,119.1123,54.02898484985938
794,67.92214,139.4335,63.246620702168194
795,68.01143,141.3353,64.1092715231788
796,67.76524,119.787,54.33502676222444
797,69.19791,136.326,61.837067948834246
798,67.00109,118.4099,53.71037829991835
799,67.09659,137.692,62.456681484169465
800,69.85144,129.078,58.54939671595754
801,67.42782,123.4642,56.00299374036106
802,68.1104,115.4311,52.35920348362514
803,68.29433,129.931,58.93631497777375
804,69.45176,135.9563,61.66937312891227
805,69.08219,127.8134,57.97577791889685
806,70.91753,139.1014,63.09598113036379
807,64.20566,109.2132,49.5387825455865
808,71.10315,124.6154,56.52517463485439
809,72.08523,136.221,61.789440261271885
810,66.15119,120.4722,54.64583144334573
811,67.52898,116.1659,52.69250657715685
812,67.17586,115.5093,52.3946747709335
813,72.92955,141.9961,64.40900843690466
814,65.54112,135.4869,61.456454685657256
815,69.08487,135.1305,61.294792706159846
816,65.28991,108.2494,49.10160573346639
817,68.53447,125.1277,56.75755239045632
818,71.32802,142.8947,64.81661072303365
819,66.88095,128.2978,58.19550031751791
820,67.91196,128.268,58.18198312619069
821,67.00238,103.5665,46.977456227887146
822,68.27584,156.1069,70.80962532885783
823,66.20276,104.9661,47.61231062324231
824,64.24214,121.6365,55.173954458858745
825,67.43738,132.0066,59.87780096162569
826,64.50081,118.4079,53.70947110586954
827,68.89607,135.3898,61.41241041458768
828,70.32908,140.6633,63.804454322779634
829,64.31742,111.6703,50.65331579424839
830,67.11253,128.0328,58.07529710605098
831,68.01206,130.4737,59.18248208291754
832,68.25267,128.2127,58.15689921074118
833,67.76873,142.8202,64.78281774471559
834,67.44291,123.0804,55.82890320239499
835,65.73581,117.8771,53.46870180531615
836,69.64372,130.9274,59.38827905288941
837,71.92818,129.1735,58.59271523178807
838,69.39435,144.5784,65.58033203302186
839,67.14717,115.8635,52.55533883697723
840,69.1469,116.5322,52.85865916719586
841,66.90594,141.9947,64.40837340107048
842,67.838,132.1304,59.93395627324685
843,68.09614,135.2607,61.35385103873719
844,66.14093,127.0684,57.63784813571623
845,71.16386,129.844,58.89685203665064
846,67.55757,134.5066,61.01179352263448
847,70.01279,121.3609,55.04894311893314
848,72.56431,143.1486,64.9317790075297
849,66.60224,124.7741,56.59716048262723
850,68.51802,120.1546,54.50176902839517
851,66.34638,139.4163,63.23881883334845
852,69.02692,131.6743,59.7270706704164
853,69.12446,131.07,59.45296198856935
854,68.24578,129.8914,58.91835253560737
855,68.4869,123.344,55.94847137802776
856,70.68261,137.5314,62.38383380205025
857,70.35969,136.8886,62.09226163476367
858,67.62401,118.4024,53.70697632223532
859,69.4463,116.2441,52.72797786446521
860,67.92486,124.8433,56.628549396715954
861,68.39347,120.9809,54.8765762496598
862,66.31812,105.1208,47.68248208291754
863,71.22882,145.4377,65.97010795609181
864,65.29169,108.1912,49.0752063866461
865,66.00287,130.3778,59.13898212827724
866,67.61775,117.5157,53.30477184069672
867,69.10276,135.8762,61.63304000725756
868,68.99743,127.5126,57.83933593395627
869,69.07531,151.3998,68.67449877528803
870,68.34086,112.4799,51.02054794520548
871,71.68196,156.7554,71.10378299918352
872,68.77664,138.2098,62.6915540234056
873,66.18191,109.5685,49.699945568357066
874,72.37092,139.9742,63.49188061326317
875,66.85155,124.5873,56.512428558468656
876,65.75688,130.5023,59.19545495781547
877,69.69245,151.0783,68.5286673319423
878,66.27915,108.7722,49.33874625782455
879,66.47752,105.9927,48.07797332849496
880,68.71912,143.4301,65.0594665698993
881,68.29244,114.7434,52.04726480994284
882,67.66696,123.7736,56.14333665971151
883,71.29885,139.4769,63.266306813027306
884,67.07369,115.8201,52.53565272611812
885,70.68048,146.5682,66.48289939217997
886,71.40114,153.9993,69.85362424022499
887,71.00392,137.5899,62.41036922797786
888,66.2799,125.9287,57.120883607003535
889,68.05383,139.6939,63.36473736732288
890,64.16346,126.3585,57.31583960809217
891,66.87966,113.9307,51.6786265082101
892,70.52968,129.7605,58.85897668511294
893,65.45595,116.1925,52.70457225800598
894,69.11331,139.1294,63.10868184704708
895,67.94221,126.9815,57.59843055429556
896,67.2132,125.8352,57.07847228522181
897,67.6372,113.524,51.4941485983852
898,70.09365,123.2372,55.90002721582146
899,64.41354,123.0554,55.8175632767849
900,69.77698,128.133,58.12074752789622
901,66.58181,127.9357,58.0312528349814
902,68.14995,110.4678,50.107865372403154
903,66.18165,127.9364,58.03157035289848
904,66.79412,118.1678,53.60056246031026
905,67.1657,129.7243,58.842556472829536
906,68.01904,130.6094,59.24403519912909
907,66.95837,105.0414,47.64646647917989
908,68.70397,122.6299,55.6245577429012
909,69.68057,138.3259,62.74421663793885
910,66.52793,107.7381,48.86968157488887
911,66.46981,141.4417,64.15753424657534
912,71.44643,153.6966,69.71632042093803
913,66.62648,134.5551,61.03379297831806
914,64.01015,109.6593,49.74113217817291
915,65.03312,117.2029,53.1628866914633
916,66.77216,124.2843,56.37498866007439
917,68.91932,125.2193,56.79910187789168
918,71.22926,133.2256,60.43073573437357
919,71.10332,122.6042,55.61290029937403
920,69.80699,134.8652,61.17445341558558
921,67.09127,111.4506,50.55366052798693
922,67.27958,116.8458,53.0009071940488
923,71.86593,143.1527,64.93363875532977
924,67.20197,99.92383,45.32515195500317
925,68.44108,127.9232,58.02558287217635
926,67.20278,136.658,61.98766216093622
927,69.36588,145.3947,65.95060328404246
928,69.0416,126.6818,57.46248752608182
929,65.9056,128.1983,58.15036741358976
930,66.44766,122.8328,55.71659257915268
931,66.08009,133.2571,60.445024040642295
932,69.35367,116.7606,52.96226072756962
933,70.83359,144.0455,65.33861017871723
934,67.664,132.5153,60.10854576793976
935,65.30966,123.9832,56.23841059602648
936,66.66817,113.1423,51.32101061417037
937,66.93271,123.9512,56.22389549124557
938,67.73938,133.9787,60.77233965345187
939,64.27722,128.1519,58.12932051165745
940,66.83442,121.2878,55.01578517644924
941,65.89728,122.7107,55.661208382473006
942,67.6564,125.4136,56.88723577973328
943,68.68966,124.8761,56.64342737911639
944,66.08003,116.5903,52.8850131543137
945,66.91344,129.889,58.9172639027488
946,69.48392,123.889,56.19568175632767
947,68.60001,137.6571,62.44085094801778
948,69.21225,130.8805,59.36700535244489
949,67.63342,141.9706,64.39744171278235
950,65.73405,125.7334,57.03229610813753
951,66.09947,104.4108,47.36042819559104
952,67.65293,117.0685,53.10192325138347
953,67.59619,131.7669,59.76907375487616
954,69.57859,125.4738,56.91454232060237
955,66.08879,129.5734,58.77410868184704
956,70.08026,130.1053,59.01537693912728
957,65.00956,131.9305,59.84328222806858
958,69.16464,142.4645,64.62147328313526
959,69.61276,127.6431,57.89853034564093
960,71.48367,153.3153,69.54336387553298
961,69.47413,126.7609,57.49836705071215
962,69.0027,114.0258,51.72176358523088
963,69.5581,133.9684,60.76766760410052
964,68.63746,127.5869,57.87303819286945
965,67.20262,126.4859,57.373627869001176
966,66.07614,120.7651,54.77869001179352
967,66.18342,126.6479,57.44711058695455
968,70.80778,133.0747,60.36228794339109
969,67.158,125.9649,57.13730381928694
970,65.2973,121.3206,55.03066315884968
971,69.23494,129.7824,58.86891045994738
972,68.90768,130.0549,58.99251564909734
973,72.3478,123.4005,55.97409960990655
974,68.29557,137.2791,62.26939127279325
975,68.34735,127.7554,57.94946929148144
976,67.46476,133.6853,60.63925428649189
977,68.86803,113.9275,51.67717499773201
978,66.62471,135.6168,61.51537693912728
979,64.77193,122.6005,55.61122199038374
980,67.70647,118.9472,53.95409598113036
981,72.992,134.2703,60.904608545767935
982,70.95194,124.2747,56.37063412864011
983,67.95677,130.6981,59.284269255193685
984,67.20959,124.6797,56.55434092352354
985,66.36959,129.0839,58.55207293840152
986,67.63896,121.9456,55.31416129910188
987,69.74444,126.2689,57.275197314705615
988,68.17532,134.6122,61.0596933684115
989,66.89711,131.8476,59.80567903474553
990,67.4966,103.5828,46.98484985938492
991,66.51569,116.3925,52.79529166288669
992,66.88332,123.5095,56.02354168556654
993,69.7277,150.3395,68.19354985031298
994,69.78345,135.2437,61.34613988932232
995,65.40046,112.4584,51.0107956091808
996,67.99831,137.4861,62.363285856844776
997,72.25581,132.7902,60.23323958994828
998,70.79562,126.0286,57.166197949741445
999,65.18786,141.3591,64.12006713235961
1000,67.7123,135.9065,61.646783997096975
1001,70.05146,134.6655,61.08387008981221
1002,67.30497,122.0232,55.34936042819559
1003,66.39813,128.3502,58.21926880159666
1004,69.73637,130.6354,59.25582872176359
1005,68.71659,131.717,59.74643926335843
1006,63.88437,108.6132,49.26662433094439
1007,68.40851,114.5673,51.96738637394539
1008,67.93251,133.5136,60.561371677401794
1009,70.69674,135.8641,61.62755148326227
1010,68.95083,148.1093,67.18193776648825
1011,66.49457,123.5179,56.02735190057153
1012,68.59369,120.8406,54.81293658713599
1013,66.26442,116.2666,52.73818379751428
1014,69.58656,123.8986,56.200036287761954
1015,67.35651,119.32,54.12319695182799
1016,69.68727,119.4097,54.16388460491699
1017,68.44046,124.5933,56.51515014061508
1018,68.47973,130.8802,59.36686927333757
1019,65.45463,118.2058,53.61779914723759
1020,66.8085,109.6357,49.73042728839699
1021,70.05212,140.2298,63.60782001270072
1022,67.43558,121.5764,55.1466932776921
1023,66.54306,98.30262,44.58977592306994
1024,67.32353,117.6173,53.35085729837612
1025,67.9725,136.5104,61.92071124013426
1026,69.03858,148.9791,67.57647645831443
1027,67.69453,123.9665,56.23083552571895
1028,69.30508,133.5957,60.59861199310532
1029,65.39643,117.2334,53.17672140070761
1030,68.35638,123.5943,56.06200671323596
1031,65.36888,117.7674,53.418942211739086
1032,68.36499,137.2321,62.248072212646285
1033,71.15702,129.1996,58.60455411412501
1034,69.25532,142.4032,64.59366778553932
1035,66.6984,128.4838,58.27986936405697
1036,69.17548,115.3008,52.30009979134537
1037,68.31559,119.5309,54.2188605642747
1038,67.81616,121.7224,55.212918443255006
1039,68.56123,142.8442,64.79370407330127
1040,66.23085,110.1171,49.94878889594484
1041,68.95099,122.0958,55.38229157216728
1042,67.86761,124.8188,56.61743626961807
1043,68.05498,119.3169,54.12179080105234
1044,67.73986,132.4571,60.08214642111948
1045,69.83641,133.0316,60.3427379116393
1046,70.68574,160.8831,72.97609543681394
1047,64.54385,119.127,54.03565272611811
1048,67.93112,138.516,62.83044543227796
1049,67.77291,124.8232,56.61943209652544
1050,69.41312,135.9744,61.67758323505397
1051,67.77213,116.2254,52.71949560010886
1052,67.79965,139.2002,63.14079651637485
1053,67.98313,137.983,62.588678218270886
1054,69.97983,144.5084,65.54858024131362
1055,63.83261,109.1938,49.529982763313065
1056,65.57212,127.228,57.71024222081103
1057,69.34307,124.5517,56.49628050439989
1058,67.28398,114.926,52.130091626598926
1059,68.7435,132.5027,60.10283044543228
1060,69.03112,125.3892,56.87616801233784
1061,69.64426,128.4988,58.286673319423016
1062,66.70052,117.7319,53.40283951737276
1063,67.9143,112.9531,51.235190057153225
1064,64.36849,126.1835,57.23646012882155
1065,65.87507,118.7934,53.8843327587771
1066,67.07427,125.4388,56.89866642474825
1067,69.34545,124.9451,56.67472557380023
1068,69.83212,145.5139,66.00467204935136
1069,66.10245,116.7836,52.97269345913091
1070,69.26205,132.5216,60.1114034291935
1071,68.33525,114.8933,52.11525900390093
1072,69.38017,122.8594,55.72865826000181
1073,69.12887,130.5782,59.2298829719677
1074,68.44658,119.1058,54.02603646920076
1075,66.34542,133.8204,60.7005352444888
1076,70.03275,128.5779,58.32255284405334
1077,70.16523,139.0179,63.05810577882609
1078,68.18324,101.2876,45.94375396897396
1079,70.12378,140.958,63.93812936587136
1080,68.4296,134.6146,61.06078200127007
1081,66.43974,129.9482,58.94411684659349
1082,71.72703,139.064,63.07901660165109
1083,70.72387,135.1996,61.32613626054613
1084,68.09022,129.682,58.82336931869726
1085,70.12976,129.1395,58.57729293295836
1086,66.05393,129.0051,58.516329492878526
1087,69.77059,112.7357,51.136578064047896
1088,68.15816,126.1123,57.204164020684026
1089,69.91372,118.3724,53.693368411503215
1090,65.34461,122.9731,55.780232241676494
1091,68.35621,130.3663,59.133765762496594
1092,64.50585,114.226,51.812573709516464
1093,67.95491,115.7854,52.51991290937131
1094,68.57621,137.9526,62.57488886872901
1095,68.12257,112.2435,50.91331760863648
1096,68.77583,137.237,62.250294838065855
1097,67.92593,124.9418,56.6732287036197
1098,69.1484,135.0961,61.279188968520366
1099,63.20539,114.4199,51.900526172548304
1100,69.2442,122.1823,55.421527714778186
1101,65.88645,129.375,58.68411503220538
1102,67.85186,129.9448,58.9425746167105
1103,65.57418,140.4557,63.71028758051347
1104,66.70819,120.8977,54.83883697722943
1105,69.172,129.159,58.58613807493422
1106,69.23593,137.1397,62.2061598475914
1107,67.57232,145.2218,65.87217635852309
1108,69.50518,140.0956,63.54694729202576
1109,70.60288,124.12,56.30046266896489
1110,66.54152,135.6875,61.54744624875261
1111,69.11494,127.756,57.94974144969608
1112,69.951,144.0475,65.33951737276604
1113,67.70347,131.9333,59.84455229973691
1114,69.19028,135.5263,61.474326408418754
1115,67.8047,151.3579,68.65549305996552
1116,67.62532,124.7073,56.56686020139708
1117,70.36898,135.274,61.35988387916175
1118,71.02595,136.5388,61.93359339562733
1119,69.8452,137.8778,62.54095981130364
1120,67.08638,114.2066,51.80377392724303
1121,68.62013,141.5844,64.22226254195772
1122,64.37275,111.0969,50.39322326045541
1123,65.93523,126.3868,57.32867640388278
1124,65.24285,132.8885,60.27782817744715
1125,70.51481,144.7904,65.6764946021954
1126,66.61129,108.3859,49.16352172729747
1127,67.13394,124.1348,56.30717590492606
1128,66.77634,129.4462,58.71641114034292
1129,67.69385,131.3339,59.57266624330944
